winner,loser,game_id,url,date,home_won
Syracuse,Notre Dame,1586,https://www.sports-reference.com/cbb/boxscores/2022-12-03-12-notre-dame.html,2022-12-03,0
Villanova,Oklahoma,1587,https://www.sports-reference.com/cbb/boxscores/2022-12-03-12-villanova.html,2022-12-03,1
Army,Wagner,1588,https://www.sports-reference.com/cbb/boxscores/2022-12-03-13-army.html,2022-12-03,1
College of Charleston,The Citadel,1589,https://www.sports-reference.com/cbb/boxscores/2022-12-03-13-citadel.html,2022-12-03,0
Purdue-Fort Wayne,Oakland,1590,https://www.sports-reference.com/cbb/boxscores/2022-12-03-13-ipfw.html,2022-12-03,1
Fairleigh Dickinson,St. Joseph's,1591,https://www.sports-reference.com/cbb/boxscores/2022-12-03-13-saint-josephs.html,2022-12-03,0
Temple,VCU,1592,https://www.sports-reference.com/cbb/boxscores/2022-12-03-13-temple.html,2022-12-03,1
Fordham,Tulane,1593,https://www.sports-reference.com/cbb/boxscores/2022-12-03-13-tulane.html,2022-12-03,0
VMI,Navy,1594,https://www.sports-reference.com/cbb/boxscores/2022-12-03-13-virginia-military-institute.html,2022-12-03,1
Bowling Green State,Morgan State,1595,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-bowling-green-state.html,2022-12-03,1
Buffalo,St. Bonaventure,1596,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-buffalo.html,2022-12-03,1
Butler,Tennessee Tech,1597,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-butler.html,2022-12-03,1
Dartmouth,Cal State Bakersfield,1598,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-dartmouth.html,2022-12-03,1
Dayton,Southeastern Louisiana,1599,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-dayton.html,2022-12-03,1
Delaware,Davidson,1600,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-delaware.html,2022-12-03,1
Princeton,Drexel,1601,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-drexel.html,2022-12-03,0
Duquesne,Ball State,1602,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-duquesne.html,2022-12-03,1
George Mason,Toledo,1603,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-george-mason.html,2022-12-03,1
High Point,North Florida,1604,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-high-point.html,2022-12-03,1
UMBC,Lehigh,1605,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-lehigh.html,2022-12-03,0
Mississippi State,Mississippi Valley State,1606,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-mississippi-state.html,2022-12-03,1
North Alabama,Morehead State,1607,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-morehead-state.html,2022-12-03,0
Bucknell,NJIT,1608,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-njit.html,2022-12-03,0
UNC Asheville,UT-Martin,1609,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-north-carolina-asheville.html,2022-12-03,1
Northern Iowa,Evansville,1610,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-northern-iowa.html,2022-12-03,1
UMass-Lowell,Sacred Heart,1611,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-sacred-heart.html,2022-12-03,0
William & Mary,Richmond,1612,https://www.sports-reference.com/cbb/boxscores/2022-12-03-14-william-mary.html,2022-12-03,1
Abilene Christian,Arlington Baptist,1613,https://www.sports-reference.com/cbb/boxscores/2022-12-03-15-abilene-christian.html,2022-12-03,1
Cleveland State,Detroit Mercy,1614,https://www.sports-reference.com/cbb/boxscores/2022-12-03-15-cleveland-state.html,2022-12-03,1
Louisiana-Monroe,Champion Christian,1615,https://www.sports-reference.com/cbb/boxscores/2022-12-03-15-louisiana-monroe.html,2022-12-03,1
Middle Tennessee,Maryville (TN),1616,https://www.sports-reference.com/cbb/boxscores/2022-12-03-15-middle-tennessee.html,2022-12-03,1
La Salle,Penn,1617,https://www.sports-reference.com/cbb/boxscores/2022-12-03-15-pennsylvania.html,2022-12-03,0
Queens (NC),Paine,1618,https://www.sports-reference.com/cbb/boxscores/2022-12-03-15-queens-nc.html,2022-12-03,1
Sam Houston State,Dallas Christian,1619,https://www.sports-reference.com/cbb/boxscores/2022-12-03-15-sam-houston-state.html,2022-12-03,1
SIU-Edwardsville,Troy,1620,https://www.sports-reference.com/cbb/boxscores/2022-12-03-15-southern-illinois-edwardsville.html,2022-12-03,1
Western Illinois,Texas-Rio Grande Valley,1621,https://www.sports-reference.com/cbb/boxscores/2022-12-03-15-western-illinois.html,2022-12-03,1
Stonehill,Binghamton,1622,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-binghamton.html,2022-12-03,0
Northern Colorado,Colorado State,1623,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-colorado-state.html,2022-12-03,0
Columbia,New Hampshire,1624,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-columbia.html,2022-12-03,1
Jacksonville State,ETSU,1625,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-east-tennessee-state.html,2022-12-03,0
UNC Greensboro,Elon,1626,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-elon.html,2022-12-03,0
Furman,South Carolina State,1627,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-furman.html,2022-12-03,1
Grambling,Incarnate Word,1628,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-grambling.html,2022-12-03,1
Jacksonville,Trinity Baptist,1629,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-jacksonville.html,2022-12-03,1
Wisconsin,Marquette,1630,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-marquette.html,2022-12-03,0
Rider,Mount St. Mary's,1631,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-mount-st-marys.html,2022-12-03,0
North Carolina Central,St. Andrews,1632,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-north-carolina-central.html,2022-12-03,1
Portland State,Air Force,1633,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-portland-state.html,2022-12-03,1
Saint Louis,Southern Illinois,1634,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-saint-louis.html,2022-12-03,1
UTEP,Northern New Mexico,1635,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-texas-el-paso.html,2022-12-03,1
Utah Valley,Long Beach State,1636,https://www.sports-reference.com/cbb/boxscores/2022-12-03-16-utah-valley.html,2022-12-03,1
UCSB,Pacific,1637,https://www.sports-reference.com/cbb/boxscores/2022-12-03-17-california-santa-barbara.html,2022-12-03,1
Coppin State,Loyola (MD),1638,https://www.sports-reference.com/cbb/boxscores/2022-12-03-17-loyola-md.html,2022-12-03,0
Louisiana,New Orleans,1639,https://www.sports-reference.com/cbb/boxscores/2022-12-03-17-new-orleans.html,2022-12-03,0
Providence,Rhode Island,1640,https://www.sports-reference.com/cbb/boxscores/2022-12-03-17-rhode-island.html,2022-12-03,0
Vanderbilt,Wofford,1641,https://www.sports-reference.com/cbb/boxscores/2022-12-03-17-vanderbilt.html,2022-12-03,1
USC Upstate,Western Carolina,1642,https://www.sports-reference.com/cbb/boxscores/2022-12-03-17-western-carolina.html,2022-12-03,0
Yale,Stony Brook,1643,https://www.sports-reference.com/cbb/boxscores/2022-12-03-18-stony-brook.html,2022-12-03,0
Xavier,West Virginia,1644,https://www.sports-reference.com/cbb/boxscores/2022-12-03-18-xavier.html,2022-12-03,1
Boise State,Texas A&M,1645,https://www.sports-reference.com/cbb/boxscores/2022-12-03-19-boise-state.html,2022-12-03,0
Central Michigan,Alma,1646,https://www.sports-reference.com/cbb/boxscores/2022-12-03-19-central-michigan.html,2022-12-03,1
Eastern Illinois,Blackburn,1647,https://www.sports-reference.com/cbb/boxscores/2022-12-03-19-eastern-illinois.html,2022-12-03,1
Fairfield,St. Peter's,1648,https://www.sports-reference.com/cbb/boxscores/2022-12-03-19-fairfield.html,2022-12-03,1
Memphis,Ole Miss,1649,https://www.sports-reference.com/cbb/boxscores/2022-12-03-19-memphis.html,2022-12-03,1
Old Dominion,Norfolk State,1650,https://www.sports-reference.com/cbb/boxscores/2022-12-03-19-old-dominion.html,2022-12-03,1
Milwaukee,IUPUI,1651,https://www.sports-reference.com/cbb/boxscores/2022-12-03-20-milwaukee.html,2022-12-03,1
Kansas City,Lindenwood,1652,https://www.sports-reference.com/cbb/boxscores/2022-12-03-20-missouri-kansas-city.html,2022-12-03,1
Pepperdine,Northern Arizona,1653,https://www.sports-reference.com/cbb/boxscores/2022-12-03-20-pepperdine.html,2022-12-03,1
Portland,North Dakota,1654,https://www.sports-reference.com/cbb/boxscores/2022-12-03-20-portland.html,2022-12-03,1
St. Thomas,Crown (MN),1655,https://www.sports-reference.com/cbb/boxscores/2022-12-03-20-st-thomas-mn.html,2022-12-03,1
Cal Poly,California Baptist,1656,https://www.sports-reference.com/cbb/boxscores/2022-12-03-21-cal-poly.html,2022-12-03,1
Fresno State,UC-Irvine,1657,https://www.sports-reference.com/cbb/boxscores/2022-12-03-21-california-irvine.html,2022-12-03,0
Kansas State,Wichita State,1658,https://www.sports-reference.com/cbb/boxscores/2022-12-03-21-kansas-state.html,2022-12-03,1
Jackson State,SMU,1659,https://www.sports-reference.com/cbb/boxscores/2022-12-03-21-southern-methodist.html,2022-12-03,0
Utah Tech,Weber State,1660,https://www.sports-reference.com/cbb/boxscores/2022-12-03-21-weber-state.html,2022-12-03,0
Loyola Marymount,Nevada,1661,https://www.sports-reference.com/cbb/boxscores/2022-12-03-22-loyola-marymount.html,2022-12-03,1
UNLV,San Diego,1662,https://www.sports-reference.com/cbb/boxscores/2022-12-03-22-san-diego.html,2022-12-03,0
Arizona,California,1663,https://www.sports-reference.com/cbb/boxscores/2022-12-04-17-arizona.html,2022-12-04,1
Purdue,Minnesota,1664,https://www.sports-reference.com/cbb/boxscores/2022-12-04-18-purdue.html,2022-12-04,1
Nebraska,Creighton,1665,https://www.sports-reference.com/cbb/boxscores/2022-12-04-16-creighton.html,2022-12-04,0
Tennessee,Alcorn State,1666,https://www.sports-reference.com/cbb/boxscores/2022-12-04-00-tennessee.html,2022-12-04,1
Virginia Tech,UNC,1667,https://www.sports-reference.com/cbb/boxscores/2022-12-04-15-virginia-tech.html,2022-12-04,1
Kentucky,Michigan,1668,https://www.sports-reference.com/cbb/boxscores/2022-12-04-13-kentucky.html,2022-12-04,1
Northwestern,Michigan State,1669,https://www.sports-reference.com/cbb/boxscores/2022-12-04-19-michigan-state.html,2022-12-04,0
UCLA,Oregon,1670,https://www.sports-reference.com/cbb/boxscores/2022-12-04-17-ucla.html,2022-12-04,1
Iowa State,St. John's (NY),1671,https://www.sports-reference.com/cbb/boxscores/2022-12-04-15-iowa-state.html,2022-12-04,1
Florida Atlantic,Eastern Michigan,1672,https://www.sports-reference.com/cbb/boxscores/2022-12-04-00-eastern-michigan.html,2022-12-04,0
Monmouth,Manhattan,1673,https://www.sports-reference.com/cbb/boxscores/2022-12-04-00-manhattan.html,2022-12-04,0
Youngstown State,Wright State,1674,https://www.sports-reference.com/cbb/boxscores/2022-12-04-00-wright-state.html,2022-12-04,0
UAB,South Alabama,1675,https://www.sports-reference.com/cbb/boxscores/2022-12-04-01-alabama-birmingham.html,2022-12-04,1
Illinois State,Belmont,1676,https://www.sports-reference.com/cbb/boxscores/2022-12-04-01-illinois-state.html,2022-12-04,1
Missouri,Southeast Missouri State,1677,https://www.sports-reference.com/cbb/boxscores/2022-12-04-01-missouri.html,2022-12-04,1
Northwestern State,Southern Miss,1678,https://www.sports-reference.com/cbb/boxscores/2022-12-04-01-northwestern-state.html,2022-12-04,1
Murray State,Valparaiso,1679,https://www.sports-reference.com/cbb/boxscores/2022-12-04-01-valparaiso.html,2022-12-04,0
Arizona State,Stanford,1680,https://www.sports-reference.com/cbb/boxscores/2022-12-04-02-arizona-state.html,2022-12-04,1
Marist,Maine,1681,https://www.sports-reference.com/cbb/boxscores/2022-12-04-10-maine.html,2022-12-04,1
Cincinnati,Bryant,1682,https://www.sports-reference.com/cbb/boxscores/2022-12-04-12-cincinnati.html,2022-12-04,1
Cornell,Lafayette,1683,https://www.sports-reference.com/cbb/boxscores/2022-12-04-13-cornell.html,2022-12-04,1
Iona,Canisius,1684,https://www.sports-reference.com/cbb/boxscores/2022-12-04-13-iona.html,2022-12-04,1
Miami (FL),Louisville,1685,https://www.sports-reference.com/cbb/boxscores/2022-12-04-13-louisville.html,2022-12-04,0
Akron,Muskingum,1686,https://www.sports-reference.com/cbb/boxscores/2022-12-04-14-akron.html,2022-12-04,1
UCF,Samford,1687,https://www.sports-reference.com/cbb/boxscores/2022-12-04-14-central-florida.html,2022-12-04,1
Chicago State,Southern Indiana,1688,https://www.sports-reference.com/cbb/boxscores/2022-12-04-14-chicago-state.html,2022-12-04,1
Florida,Stetson,1689,https://www.sports-reference.com/cbb/boxscores/2022-12-04-14-florida.html,2022-12-04,1
Brown,Hartford,1690,https://www.sports-reference.com/cbb/boxscores/2022-12-04-14-hartford.html,2022-12-04,0
Harvard,Tufts,1691,https://www.sports-reference.com/cbb/boxscores/2022-12-04-14-harvard.html,2022-12-04,1
Vermont,Merrimack,1692,https://www.sports-reference.com/cbb/boxscores/2022-12-04-14-merrimack.html,2022-12-04,0
Northeastern,Georgia State,1693,https://www.sports-reference.com/cbb/boxscores/2022-12-04-14-northeastern.html,2022-12-04,1
Radford,George Washington,1694,https://www.sports-reference.com/cbb/boxscores/2022-12-04-14-radford.html,2022-12-04,1
Houston Christian,Southwestern Adventist,1695,https://www.sports-reference.com/cbb/boxscores/2022-12-04-15-houston-baptist.html,2022-12-04,1
Rice,Texas State,1696,https://www.sports-reference.com/cbb/boxscores/2022-12-04-15-texas-state.html,2022-12-04,0
Washington,Colorado,1697,https://www.sports-reference.com/cbb/boxscores/2022-12-04-15-washington.html,2022-12-04,1
Bellarmine,Alice Lloyd,1698,https://www.sports-reference.com/cbb/boxscores/2022-12-04-16-bellarmine.html,2022-12-04,1
Columbia,Sarah Lawrence,1699,https://www.sports-reference.com/cbb/boxscores/2022-12-04-16-columbia.html,2022-12-04,1
Denver,Texas A&M-Commerce,1700,https://www.sports-reference.com/cbb/boxscores/2022-12-04-16-denver.html,2022-12-04,1
Niagara,Quinnipiac,1701,https://www.sports-reference.com/cbb/boxscores/2022-12-04-16-quinnipiac.html,2022-12-04,0
Utah,Washington State,1702,https://www.sports-reference.com/cbb/boxscores/2022-12-04-16-washington-state.html,2022-12-04,0
Cal State Northridge,Whittier,1703,https://www.sports-reference.com/cbb/boxscores/2022-12-04-17-cal-state-northridge.html,2022-12-04,1
Florida Gulf Coast,Florida International,1704,https://www.sports-reference.com/cbb/boxscores/2022-12-04-18-florida-gulf-coast.html,2022-12-04,1
USC,Oregon State,1705,https://www.sports-reference.com/cbb/boxscores/2022-12-04-19-southern-california.html,2022-12-04,1
Utah State,San Francisco,1706,https://www.sports-reference.com/cbb/boxscores/2022-12-04-20-san-francisco.html,2022-12-04,0
Gonzaga,Kent State,1707,https://www.sports-reference.com/cbb/boxscores/2022-12-05-21-gonzaga.html,2022-12-05,1
San Diego State,Troy,1708,https://www.sports-reference.com/cbb/boxscores/2022-12-05-03-san-diego-state.html,2022-12-05,1
Green Bay,IUPUI,1709,https://www.sports-reference.com/cbb/boxscores/2022-12-05-12-green-bay.html,2022-12-05,1
Kennesaw State,Charleston Southern,1710,https://www.sports-reference.com/cbb/boxscores/2022-12-05-19-charleston-southern.html,2022-12-05,0
Lamar,Our Lady of the Lake,1711,https://www.sports-reference.com/cbb/boxscores/2022-12-05-19-lamar.html,2022-12-05,1
UMass-Lowell,LIU,1712,https://www.sports-reference.com/cbb/boxscores/2022-12-05-19-long-island-university.html,2022-12-05,0
UMass,Albany (NY),1713,https://www.sports-reference.com/cbb/boxscores/2022-12-05-19-massachusetts.html,2022-12-05,1
Western Michigan,Concordia (MI),1714,https://www.sports-reference.com/cbb/boxscores/2022-12-05-19-western-michigan.html,2022-12-05,1
Lipscomb,Trevecca Nazarene,1715,https://www.sports-reference.com/cbb/boxscores/2022-12-05-20-lipscomb.html,2022-12-05,1
New Mexico State,Simon Fraser University,1716,https://www.sports-reference.com/cbb/boxscores/2022-12-05-21-new-mexico-state.html,2022-12-05,1
North Dakota State,Portland,1717,https://www.sports-reference.com/cbb/boxscores/2022-12-05-22-portland.html,2022-12-05,0
Houston,North Florida,1718,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-houston.html,2022-12-06,1
Illinois,Texas,1719,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-illinois.html,2022-12-06,0
Virginia,James Madison,1720,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-virginia.html,2022-12-06,1
Arkansas,UNC Greensboro,1721,https://www.sports-reference.com/cbb/boxscores/2022-12-06-01-arkansas.html,2022-12-06,1
Baylor,Tarleton State,1722,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-baylor.html,2022-12-06,1
Wisconsin,Maryland,1723,https://www.sports-reference.com/cbb/boxscores/2022-12-06-21-wisconsin.html,2022-12-06,1
Duke,Iowa,1724,https://www.sports-reference.com/cbb/boxscores/2022-12-06-21-duke.html,2022-12-06,1
TCU,Jackson State,1725,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-texas-christian.html,2022-12-06,1
Chattanooga,Milwaukee,1726,https://www.sports-reference.com/cbb/boxscores/2022-12-06-00-chattanooga.html,2022-12-06,1
Vermont,Dartmouth,1727,https://www.sports-reference.com/cbb/boxscores/2022-12-06-00-dartmouth.html,2022-12-06,0
Fordham,Wagner,1728,https://www.sports-reference.com/cbb/boxscores/2022-12-06-00-fordham.html,2022-12-06,1
Mercer,Middle Georgia State,1729,https://www.sports-reference.com/cbb/boxscores/2022-12-06-00-mercer.html,2022-12-06,1
St. Francis (NY),Hartford,1730,https://www.sports-reference.com/cbb/boxscores/2022-12-06-00-st-francis-ny.html,2022-12-06,1
Temple,St. Joseph's,1731,https://www.sports-reference.com/cbb/boxscores/2022-12-06-00-temple.html,2022-12-06,1
Winthrop,South Carolina State,1732,https://www.sports-reference.com/cbb/boxscores/2022-12-06-00-winthrop.html,2022-12-06,1
Austin Peay,Kentucky Christian,1733,https://www.sports-reference.com/cbb/boxscores/2022-12-06-01-austin-peay.html,2022-12-06,1
Loyola (IL),Green Bay,1734,https://www.sports-reference.com/cbb/boxscores/2022-12-06-01-loyola-il.html,2022-12-06,1
Oklahoma State,Sam Houston State,1735,https://www.sports-reference.com/cbb/boxscores/2022-12-06-01-oklahoma-state.html,2022-12-06,1
Boise State,Eastern Oregon,1736,https://www.sports-reference.com/cbb/boxscores/2022-12-06-02-boise-state.html,2022-12-06,1
Wyoming,Texas A&M-Commerce,1737,https://www.sports-reference.com/cbb/boxscores/2022-12-06-02-wyoming.html,2022-12-06,1
Air Force,South Dakota,1738,https://www.sports-reference.com/cbb/boxscores/2022-12-06-18-air-force.html,2022-12-06,1
Appalachian State,Carlow,1739,https://www.sports-reference.com/cbb/boxscores/2022-12-06-18-appalachian-state.html,2022-12-06,1
Bellarmine,Wabash,1740,https://www.sports-reference.com/cbb/boxscores/2022-12-06-18-bellarmine.html,2022-12-06,1
Buffalo,St. John Fisher,1741,https://www.sports-reference.com/cbb/boxscores/2022-12-06-18-buffalo.html,2022-12-06,1
Butler,Yale,1742,https://www.sports-reference.com/cbb/boxscores/2022-12-06-18-butler.html,2022-12-06,1
Belmont,Trevecca Nazarene,1743,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-belmont.html,2022-12-06,1
New Hampshire,Boston College,1744,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-boston-college.html,2022-12-06,0
UMBC,Columbia,1745,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-columbia.html,2022-12-06,0
High Point,Furman,1746,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-furman.html,2022-12-06,0
George Mason,Maryland-Eastern Shore,1747,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-george-mason.html,2022-12-06,1
Georgia Tech,Georgia,1748,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-georgia-tech.html,2022-12-06,1
Iona,Saint Louis,1749,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-iona.html,2022-12-06,1
La Salle,Bucknell,1750,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-la-salle.html,2022-12-06,1
Liberty,Virginia-Lynchburg,1751,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-liberty.html,2022-12-06,1
American,Mount St. Mary's,1752,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-mount-st-marys.html,2022-12-06,0
NC State,Coppin State,1753,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-north-carolina-state.html,2022-12-06,1
UNC Wilmington,East Carolina,1754,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-north-carolina-wilmington.html,2022-12-06,1
College of Charleston,Presbyterian,1755,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-presbyterian.html,2022-12-06,0
Princeton,Lafayette,1756,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-princeton.html,2022-12-06,1
Syracuse,Oakland,1757,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-syracuse.html,2022-12-06,1
Tarleton State,Bryant,1758,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-tarleton-state_w.html,2022-12-06,1
Wofford,Coastal Carolina,1759,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-wofford.html,2022-12-06,1
Central Arkansas,Arkansas State,1760,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-central-arkansas.html,2022-12-06,1
Houston Christian,Maine-Fort Kent,1761,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-houston-baptist.html,2022-12-06,1
Kansas State,Abilene Christian,1762,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-kansas-state.html,2022-12-06,1
Marquette,North Carolina Central,1763,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-marquette.html,2022-12-06,1
Memphis,Little Rock,1764,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-memphis.html,2022-12-06,1
Toledo,Northern Iowa,1765,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-northern-iowa.html,2022-12-06,0
Oklahoma,Kansas City,1766,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-oklahoma.html,2022-12-06,1
Bradley,SIU-Edwardsville,1767,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-southern-illinois-edwardsville.html,2022-12-06,0
Southern Utah,West Coast Baptist,1768,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-southern-utah.html,2022-12-06,1
North Texas,UT Arlington,1769,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-texas-arlington.html,2022-12-06,0
Valparaiso,Trinity Christian,1770,https://www.sports-reference.com/cbb/boxscores/2022-12-06-20-valparaiso.html,2022-12-06,1
Idaho,North Dakota,1771,https://www.sports-reference.com/cbb/boxscores/2022-12-06-21-idaho.html,2022-12-06,1
Idaho State,Montana Western,1772,https://www.sports-reference.com/cbb/boxscores/2022-12-06-21-idaho-state.html,2022-12-06,1
Montana,South Dakota State,1773,https://www.sports-reference.com/cbb/boxscores/2022-12-06-21-montana.html,2022-12-06,1
New Mexico,Western New Mexico,1774,https://www.sports-reference.com/cbb/boxscores/2022-12-06-21-new-mexico.html,2022-12-06,1
Northern Arizona,Pacific,1775,https://www.sports-reference.com/cbb/boxscores/2022-12-06-22-pacific.html,2022-12-06,0
Nevada,Pepperdine,1776,https://www.sports-reference.com/cbb/boxscores/2022-12-06-22-pepperdine.html,2022-12-06,0
San Jose State,Cal State Bakersfield,1777,https://www.sports-reference.com/cbb/boxscores/2022-12-06-22-san-jose-state.html,2022-12-06,1
Tennessee State,Boyce,1778,https://www.sports-reference.com/cbb/boxscores/2022-12-08-20-tennessee-state.html,2022-12-06,1
Purdue,Hofstra,1779,https://www.sports-reference.com/cbb/boxscores/2022-12-07-19-purdue.html,2022-12-07,1
UConn,Florida,1780,https://www.sports-reference.com/cbb/boxscores/2022-12-07-21-florida.html,2022-12-07,0
Tennessee,Eastern Kentucky,1781,https://www.sports-reference.com/cbb/boxscores/2022-12-07-00-tennessee.html,2022-12-07,1
Indiana,Nebraska,1782,https://www.sports-reference.com/cbb/boxscores/2022-12-07-20-indiana.html,2022-12-07,1
Western Illinois,Iowa Wesleyan,1783,https://www.sports-reference.com/cbb/boxscores/2022-12-06-19-western-illinois.html,2022-12-07,1
Robert Morris,Central Michigan,1784,https://www.sports-reference.com/cbb/boxscores/2022-12-07-00-central-michigan.html,2022-12-07,0
Hampton,Loyola (MD),1785,https://www.sports-reference.com/cbb/boxscores/2022-12-07-00-hampton.html,2022-12-07,1
Quinnipiac,Holy Cross,1786,https://www.sports-reference.com/cbb/boxscores/2022-12-07-00-holy-cross.html,2022-12-07,0
Rider,Stonehill,1787,https://www.sports-reference.com/cbb/boxscores/2022-12-07-00-stonehill.html,2022-12-07,0
Jacksonville,VCU,1788,https://www.sports-reference.com/cbb/boxscores/2022-12-07-00-virginia-commonwealth.html,2022-12-07,0
Drake,Omaha,1789,https://www.sports-reference.com/cbb/boxscores/2022-12-07-01-drake.html,2022-12-07,1
Evansville,Campbell,1790,https://www.sports-reference.com/cbb/boxscores/2022-12-07-01-evansville.html,2022-12-07,1
Illinois State,Eastern Michigan,1791,https://www.sports-reference.com/cbb/boxscores/2022-12-07-01-illinois-state.html,2022-12-07,1
Indiana State,Southern Illinois,1792,https://www.sports-reference.com/cbb/boxscores/2022-12-07-01-southern-illinois.html,2022-12-07,0
Santa Clara,New Mexico State,1793,https://www.sports-reference.com/cbb/boxscores/2022-12-07-03-santa-clara.html,2022-12-07,1
UNC Asheville,Warren Wilson,1794,https://www.sports-reference.com/cbb/boxscores/2022-12-07-17-north-carolina-asheville.html,2022-12-07,1
Georgetown,Siena,1795,https://www.sports-reference.com/cbb/boxscores/2022-12-07-18-georgetown.html,2022-12-07,1
Morgan State,Penn St.-Wilkes Barre,1796,https://www.sports-reference.com/cbb/boxscores/2022-12-07-18-morgan-state.html,2022-12-07,1
Michigan State,Penn State,1797,https://www.sports-reference.com/cbb/boxscores/2022-12-07-18-penn-state.html,2022-12-07,0
St. John's (NY),DePaul,1798,https://www.sports-reference.com/cbb/boxscores/2022-12-07-18-st-johns-ny.html,2022-12-07,1
Army,NJIT,1799,https://www.sports-reference.com/cbb/boxscores/2022-12-07-19-army.html,2022-12-07,1
Colgate,Binghamton,1800,https://www.sports-reference.com/cbb/boxscores/2022-12-07-19-binghamton.html,2022-12-07,0
Davidson,Western Carolina,1801,https://www.sports-reference.com/cbb/boxscores/2022-12-07-19-davidson.html,2022-12-07,1
Delaware,Delaware State,1802,https://www.sports-reference.com/cbb/boxscores/2022-12-07-19-delaware.html,2022-12-07,1
Fairfield,Sacred Heart,1803,https://www.sports-reference.com/cbb/boxscores/2022-12-07-19-fairfield.html,2022-12-07,1
Florida Atlantic,Florida Gulf Coast,1804,https://www.sports-reference.com/cbb/boxscores/2022-12-07-19-florida-atlantic.html,2022-12-07,1
Georgia Southern,Piedmont,1805,https://www.sports-reference.com/cbb/boxscores/2022-12-07-19-georgia-southern.html,2022-12-07,1
Miami (FL),Cornell,1806,https://www.sports-reference.com/cbb/boxscores/2022-12-07-19-miami-fl.html,2022-12-07,1
North Alabama,Alabama State,1807,https://www.sports-reference.com/cbb/boxscores/2022-12-07-19-north-alabama.html,2022-12-07,1
Notre Dame,Boston University,1808,https://www.sports-reference.com/cbb/boxscores/2022-12-07-19-notre-dame.html,2022-12-07,1
Old Dominion,William & Mary,1809,https://www.sports-reference.com/cbb/boxscores/2022-12-07-19-old-dominion.html,2022-12-07,1
